order_id,product_id,customer_id,price,order_date,shipping_date,quantity,payment_method_id,country_id,discount_amount
7711000,938521,258624,34.4,2024-02-28,2024-02-29,1,3,5,0.52
6029229,307937,239202,47.08,2024-03-23,2024-03-27,1,2,2,4.65
2422538,938521,255144,43.07,2024-05-19,2024-05-23,1,1,3,8.09
6980814,492904,229872,27.7,2024-03-01,2024-03-05,2,2,6,6.97
2841049,328815,257973,23.97,2024-03-22,2024-03-27,3,4,1,3.19
6235846,328815,242567,22.55,2024-04-05,2024-04-09,1,3,6,8.58
6601528,360610,229913,55.9,2024-09-12,2024-09-13,3,2,1,8.92
7078347,360610,246143,43.27,2024-01-06,2024-01-12,2,5,2,2.08
2434970,313802,289188,26.94,2024-04-06,2024-04-07,1,1,2,6.74
5174578,360610,225542,45.3,2024-03-16,2024-03-22,1,1,3,2.67
8427069,328815,229913,26.05,2024-01-23,2024-01-25,1,4,1,0.08
5607019,176588,212464,31.65,2024-01-30,2024-01-31,1,4,7,8.48
4642753,547239,211856,31.83,2024-01-22,2024-01-26,2,3,1,5.33
3688741,381632,258340,16.59,2024-01-24,2024-01-31,2,5,3,1.36
6560666,547239,265734,22.19,2024-01-08,2024-01-12,1,2,3,4.63
7728482,360610,214129,41.61,2024-03-05,2024-03-11,1,4,7,3.54
4011748,313802,246749,32.6,2024-02-05,2024-02-12,1,3,6,9.73
9468612,328815,249190,35.5,2024-07-07,2024-07-10,1,5,3,4.59
7288269,547239,256595,23.05,2024-02-14,2024-02-19,1,2,3,4.9
6309580,360610,298193,75.29,2024-01-20,2024-01-27,1,1,3,5.54
5486871,381632,232645,15.53,2024-11-25,2024-11-26,1,2,5,3.75
3506244,547239,200199,20.78,2024-02-08,2024-02-13,1,5,5,3.28
9278239,381632,261949,19.76,2024-01-19,2024-01-20,2,4,3,4.97
1681468,512461,249177,25.47,2024-07-03,2024-07-05,1,5,4,5.87
4923683,381632,269210,18.16,2024-02-14,2024-02-16,1,2,4,0.96
2201709,562958,243336,15.68,2024-01-15,2024-01-22,1,5,5,4.83
5762051,360610,200490,74.11,2024-01-24,2024-01-30,1,3,5,2.63
2097686,140937,259182,73.63,2024-04-20,2024-04-25,2,2,6,0.58
2404017,547239,276009,20.88,2024-02-21,2024-02-25,1,4,5,4.83
7248637,562958,264174,26.26,2024-04-25,2024-04-28,2,4,6,8.7
9878950,938521,255197,43.43,2024-06-18,2024-06-19,1,1,4,8.28
1672549,492904,227260,20.27,2024-02-11,2024-02-12,3,4,4,2.9
5494728,938521,277443,61.71,2024-04-12,2024-04-18,1,2,1,9.08
6129367,562958,255943,23.97,2024-04-05,2024-04-08,1,3,2,4.8
8920055,492904,213132,30.1,2024-02-01,2024-02-06,2,2,7,8.24
6905688,924197,228205,49.21,2024-04-06,2024-04-11,2,2,5,2.07
5213282,307937,235671,44.59,2024-05-24,2024-05-30,1,2,5,4.84
8972762,512461,291881,21.86,2024-05-04,2024-05-05,1,2,5,9.28
5501801,547239,238381,26.45,2024-02-29,2024-03-02,3,4,7,9.0
5661144,492904,276864,28.66,2024-05-01,2024-05-08,2,1,1,5.5
3931302,307937,246126,68.96,2024-05-10,2024-05-13,1,3,7,3.26
7073547,140937,279047,73.91,2024-01-15,2024-01-16,2,1,7,2.46
5156054,313802,214230,31.52,2024-08-30,2024-09-01,1,2,3,5.04
4936456,547239,292671,17.08,2025-03-06,2025-03-11,1,3,6,2.8
2465120,924197,232592,74.41,2024-03-08,2024-03-10,1,3,6,2.58
3464796,924197,277745,46.24,2024-11-14,2024-11-21,2,1,6,2.89
2952281,512461,296756,17.45,2024-04-30,2024-05-07,1,1,1,1.22
1761439,547239,207577,31.14,2024-02-01,2024-02-07,1,3,1,4.01
9092464,512461,239059,17.37,2024-03-02,2024-03-09,1,2,5,7.38
5678860,674253,249190,36.79,2024-02-04,2024-02-08,1,3,6,7.06
7478083,360610,247173,77.82,2024-05-25,2024-05-26,1,5,4,4.72
4274145,924197,202764,67.71,2024-08-26,2024-08-29,1,1,6,1.27
3157107,674253,216501,26.41,2024-04-05,2024-04-07,1,3,7,9.17
9756873,307937,265542,57.41,2024-05-04,2024-05-09,1,3,2,4.07
1633823,512461,235052,16.57,2024-01-27,2024-01-29,1,3,2,8.38
8269722,924197,239508,48.41,2024-06-06,2024-06-11,2,1,6,7.22
6966298,328815,287203,24.89,2024-02-22,2024-02-29,1,5,1,4.41
5293254,924197,238287,80.9,2024-01-06,2024-01-13,1,3,7,6.83
9703907,492904,217004,19.81,2024-01-20,2024-01-24,1,2,5,2.12
4611978,547239,279016,18.08,2024-07-09,2024-07-15,3,4,3,2.78
7034930,328815,258012,32.17,2024-05-06,2024-05-11,1,1,7,0.64
7934109,307937,215422,47.15,2024-11-01,2024-11-04,1,1,1,1.55
3333944,307937,235890,64.96,2024-04-05,2024-04-09,2,5,4,3.69
5181899,328815,249177,36.13,2024-02-07,2024-02-14,1,3,1,6.26
2969986,363028,220867,80.22,2024-08-07,2024-08-13,1,2,6,5.13
4160246,674253,293825,40.37,2024-01-15,2024-01-17,2,2,2,9.17
6006056,307937,276715,72.85,2024-01-06,2024-01-13,1,2,6,8.27
5810252,176588,201851,34.6,2024-01-17,2024-01-23,1,3,2,2.32
2145769,924197,299120,84.17,2024-02-05,2024-02-11,1,1,2,5.27
7652138,313802,201851,34.41,2024-06-16,2024-06-17,3,3,3,3.27
5505997,492904,219865,28.48,2024-02-25,2024-03-01,1,5,2,1.85
3480245,381632,259411,23.73,2024-09-13,2024-09-19,1,2,3,4.72
7129309,512461,208730,12.87,2024-06-03,2024-06-06,1,3,1,9.47
6841799,924197,266523,79.66,2024-02-09,2024-02-10,1,4,2,2.98
3695098,547239,226813,32.27,2024-06-30,2024-07-01,1,4,6,9.79
9518411,562958,263333,15.57,2024-01-08,2024-01-12,1,2,4,9.42
3143253,512461,228484,12.9,2024-05-13,2024-05-15,1,5,1,1.65
3403094,674253,259280,47.18,2024-03-11,2024-03-18,1,3,2,2.32
8726046,512461,273623,12.48,2024-05-03,2024-05-04,1,4,6,0.93
5324359,313802,202576,31.64,2024-01-17,2024-01-20,3,5,3,3.44
8666898,924197,246144,50.42,2024-05-31,2024-06-05,1,3,4,6.43
4804024,924197,294063,85.14,2024-07-10,2024-07-17,1,4,3,2.85
6547213,363028,287945,48.1,2024-01-19,2024-01-24,1,1,3,2.09
9797772,313802,246487,36.07,2024-04-06,2024-04-11,1,4,2,9.91
2581554,562958,232238,16.54,2024-03-29,2024-04-02,1,1,3,9.93
7409727,512461,233976,12.42,2024-07-03,2024-07-10,2,4,4,9.27
6642083,492904,205886,25.77,2024-03-17,2024-03-20,2,1,6,9.29
6200096,313802,257938,38.21,2024-01-27,2024-01-28,1,3,2,8.12
8997494,674253,293652,53.31,2024-02-25,2024-03-02,1,5,4,1.33
4071596,360610,212020,81.79,2024-01-09,2024-01-12,1,2,2,5.32
1122860,328815,290427,34.44,2024-03-08,2024-03-15,1,1,2,3.72
1943509,307937,262450,73.28,2024-02-24,2024-02-28,1,4,3,4.82
9107518,674253,230501,38.3,2024-02-22,2024-02-26,2,2,4,8.63
3644457,381632,261014,24.47,2024-06-06,2024-06-08,1,4,7,5.5
7841410,512461,238675,26.92,2024-01-11,2024-01-14,2,4,3,1.02
6105348,938521,239462,31.04,2025-08-27,2025-09-01,2,3,6,6.56
2396416,512461,249190,26.0,2024-02-16,2024-02-20,2,3,1,6.81
6860350,307937,250799,57.49,2024-05-03,2024-05-07,1,5,7,0.1
6252001,674253,239162,41.4,2024-05-24,2024-05-26,1,5,7,6.58
8802585,674253,274290,50.29,2024-07-09,2024-07-15,2,2,1,8.36
8414282,140937,267762,76.41,2024-07-04,2024-07-09,1,3,6,1.05
2058102,363028,273149,72.99,2024-11-01,2024-11-07,2,2,1,7.27
1832134,313802,200199,22.63,2024-03-01,2024-03-05,2,4,5,9.5
2467915,512461,254686,20.72,2024-01-29,2024-01-30,1,3,6,9.33
4072432,140937,233976,72.43,2024-01-21,2024-01-28,1,2,7,5.48
8409900,938521,206158,48.88,2024-03-27,2024-04-01,1,5,2,4.61
5744817,140937,276864,73.03,2024-04-07,2024-04-10,2,2,1,3.09
7327773,360610,243305,43.83,2024-01-21,2024-01-28,1,2,6,8.9
3300085,512461,293968,26.6,2024-01-04,2024-01-06,1,3,1,4.94
1016950,547239,286336,24.66,2024-05-25,2024-05-31,3,2,6,0.14
1023369,674253,280592,54.82,2024-01-14,2024-01-15,1,5,4,7.04
3763935,547239,262043,33.75,2024-03-28,2024-03-29,1,4,5,8.11
9959903,360610,294790,52.52,2024-04-24,2024-04-27,3,4,7,1.52
2191426,924197,287203,65.65,2024-05-28,2024-05-30,1,5,7,1.78
2638087,924197,236715,62.28,2024-01-31,2024-02-04,1,3,6,8.79
1448866,674253,276295,47.48,2024-03-02,2024-03-08,1,1,7,3.49
6326833,307937,270174,50.17,2024-04-10,2024-04-17,1,5,6,5.08
8900742,313802,278369,36.47,2024-06-21,2024-06-27,1,3,5,9.13
2020630,562958,272838,16.63,2024-04-01,2024-04-03,1,5,5,8.86
3166314,363028,284163,71.08,2024-04-08,2024-04-14,1,1,7,6.58
3075838,140937,283950,47.14,2024-08-30,2024-09-03,2,1,1,9.33
5618690,562958,204750,24.34,2024-04-13,2024-04-16,2,5,2,3.39
6600955,492904,241788,20.73,2024-02-26,2024-02-29,3,2,3,8.04
2364109,547239,200966,23.5,2024-12-28,2024-12-29,1,2,3,4.59
1462738,307937,299725,61.74,2024-05-18,2024-05-19,1,4,1,2.08
9806874,360610,282457,68.95,2024-03-05,2024-03-06,1,1,2,0.53
7630621,492904,227931,29.48,2024-05-04,2024-05-07,2,1,5,2.81
3499705,938521,232803,56.41,2024-01-07,2024-01-11,1,3,3,7.45
3474103,176588,201445,41.74,2024-08-19,2024-08-22,2,3,2,8.3
9786794,547239,244106,17.74,2024-01-04,2024-01-11,2,1,1,1.6
8855749,360610,229590,77.76,2024-05-05,2024-05-08,2,1,1,5.37
2538793,176588,220051,37.82,2024-01-19,2024-01-20,1,4,4,2.28
4075791,547239,278012,15.65,2024-04-28,2024-04-30,2,3,1,8.9
6024716,381632,249565,15.37,2024-01-07,2024-01-08,2,3,7,5.37
2972401,328815,205394,34.71,2024-03-23,2024-03-25,1,2,3,2.44
5756101,381632,291476,32.88,2024-02-17,2024-02-21,1,1,4,9.06
6150529,547239,236895,28.47,2024-05-26,2024-05-30,1,5,5,4.11
9850291,313802,296015,42.7,2024-02-02,2024-02-07,3,2,2,5.04
2486395,674253,261870,30.75,2024-03-07,2024-03-12,1,1,3,2.84
6845056,562958,210119,23.68,2024-05-08,2024-05-13,1,5,4,2.77
8627348,363028,226686,38.52,2024-03-23,2024-03-27,2,1,6,9.03
3851556,363028,218309,54.97,2024-01-06,2024-01-07,1,5,4,1.63
7264943,924197,222139,52.44,2024-03-18,2024-03-19,1,2,6,1.14
9399517,313802,261827,19.02,2024-05-24,2024-05-25,1,2,3,5.36
9925200,924197,264307,54.56,2024-02-11,2024-02-14,2,4,6,3.46
7777330,176588,273968,39.41,2024-01-13,2024-01-18,2,3,6,4.75
8982008,140937,229185,72.42,2024-02-16,2024-02-17,1,1,4,8.35
9875162,512461,287645,16.24,2024-02-01,2024-02-06,2,1,7,0.67
2828211,363028,278369,40.2,2024-02-02,2024-02-07,1,4,2,7.95
2496508,328815,205379,22.07,2024-04-06,2024-04-13,1,1,3,3.55
6891627,674253,286878,36.75,2024-04-15,2024-04-18,1,5,3,8.69
2579970,674253,237528,52.41,2024-01-14,2024-01-21,1,5,4,6.91
6978966,512461,208898,21.05,2024-02-18,2024-02-22,1,1,7,5.01
4718712,924197,208053,55.91,2024-02-15,2024-02-16,1,2,6,3.82
7272429,381632,205347,27.73,2024-04-02,2024-04-05,1,2,3,2.77
5667760,176588,232013,29.35,2024-02-29,2024-03-04,1,3,3,5.18
8510010,924197,227494,47.46,2024-02-12,2024-02-16,2,5,1,2.28
2259254,674253,275039,37.44,2024-07-14,2024-07-21,1,4,1,8.09
8131805,547239,274780,20.96,2024-06-10,2024-06-11,1,3,6,0.31
4747480,938521,215692,61.94,2025-06-02,2025-06-08,3,3,1,5.78
7989717,547239,249177,32.96,2024-03-23,2024-03-28,1,3,2,6.24
4254711,674253,268664,56.63,2024-02-03,2024-02-05,1,1,7,1.22
7499358,492904,298179,16.51,2024-05-15,2024-05-20,2,5,3,8.14
4098505,381632,214081,34.16,2024-01-05,2024-01-10,1,4,6,7.11
1243801,140937,200336,61.68,2024-09-11,2024-09-13,1,3,2,5.26
6640794,176588,213994,46.03,2024-09-15,2024-09-21,2,5,7,0.35
4287973,938521,202152,61.18,2024-04-28,2024-05-02,2,4,3,5.62
4852095,360610,201111,63.99,2024-03-10,2024-03-12,1,5,5,1.5
6298582,307937,203668,54.05,2024-01-27,2024-01-29,3,2,1,4.93
3278444,307937,229872,49.84,2024-02-22,2024-02-25,1,4,3,5.84
7125445,328815,249493,18.72,2024-02-09,2024-02-12,1,5,7,4.35
6621402,562958,250145,18.86,2024-01-18,2024-01-21,1,2,2,6.3
1683005,938521,246572,51.38,2024-01-15,2024-01-19,1,1,4,2.27
9894302,328815,262954,23.0,2024-01-30,2024-02-01,2,5,6,0.15
9414921,492904,221894,22.37,2024-04-27,2024-04-28,3,3,2,7.2
3494844,547239,258778,27.75,2024-04-03,2024-04-05,1,3,6,0.46
4738642,674253,219665,52.78,2024-01-06,2024-01-10,1,3,2,0.9
8004950,176588,260496,28.95,2024-02-01,2024-02-04,1,2,5,5.42
2157308,938521,202229,45.83,2024-02-07,2024-02-11,1,2,6,9.49
9180455,328815,242312,31.04,2024-03-02,2024-03-05,1,3,7,8.29
8612793,360610,226686,44.86,2024-01-07,2024-01-11,1,5,3,7.0
9990154,140937,251302,71.05,2024-05-11,2024-05-18,2,4,3,0.39
6447171,547239,218695,19.92,2024-01-18,2024-01-19,1,3,5,1.35
9838619,562958,275021,20.54,2024-07-01,2024-07-04,1,5,1,1.02
3596030,307937,271806,66.68,2024-01-02,2024-01-05,1,4,6,4.11
7543549,924197,275455,59.06,2024-04-17,2024-04-19,2,2,6,5.6
7374288,360610,211763,73.6,2025-01-09,2025-01-15,1,4,7,6.34
4571518,176588,276324,46.33,2024-03-09,2024-03-15,1,5,5,3.18
9326672,307937,276864,48.12,2024-04-07,2024-04-11,1,5,7,4.46
7588029,360610,229019,56.82,2024-04-19,2024-04-24,1,3,5,4.24
7710160,140937,269372,50.79,2024-01-24,2024-01-29,1,5,6,5.49
7793815,547239,222258,31.81,2024-01-17,2024-01-19,1,5,1,2.02
9025579,140937,244313,64.8,2024-01-29,2024-02-02,1,3,7,7.12
1968807,562958,271195,29.74,2024-06-06,2024-06-07,1,4,6,9.14
6046107,313802,292196,36.47,2024-05-10,2024-05-12,1,4,2,5.56
7166530,938521,281165,43.32,2024-01-03,2024-01-06,1,3,5,0.24
7070335,512461,281669,18.2,2024-04-20,2024-04-21,1,3,7,5.65
6356375,360610,201769,82.58,2024-08-27,2024-08-31,1,3,5,6.81
5263192,938521,212094,48.5,2024-03-05,2024-03-08,1,3,6,0.82
3568418,547239,252655,31.91,2024-03-22,2024-03-29,1,1,4,9.14
7522873,328815,228634,30.32,2024-01-12,2024-01-17,2,5,6,2.52
2243985,547239,249881,15.58,2024-05-19,2024-05-23,1,4,1,0.26
4506244,363028,216897,70.67,2024-10-29,2024-11-05,1,2,5,9.24
2799069,562958,264237,14.78,2024-07-07,2024-07-14,3,1,5,8.9
5639893,363028,272197,58.08,2024-03-04,2024-03-07,2,5,1,7.59
4740963,924197,239359,78.31,2024-12-26,2024-12-30,1,1,3,9.89
6266902,176588,264237,40.82,2024-01-28,2024-01-31,1,1,1,9.27
5752064,547239,268653,30.0,2024-04-18,2024-04-22,3,3,3,6.38
8972999,562958,224289,28.63,2024-01-20,2024-01-27,3,1,6,7.82
8621385,938521,294715,41.26,2024-03-15,2024-03-22,1,5,4,4.64
8968917,938521,211419,44.98,2024-09-08,2024-09-15,1,1,2,4.91
4558432,562958,258012,30.46,2024-06-08,2024-06-14,2,3,1,4.3
4398165,562958,211708,21.34,2024-01-18,2024-01-23,1,4,4,4.58
4533127,328815,258012,35.9,2024-04-17,2024-04-19,3,3,2,7.92
5768341,140937,245536,41.23,2024-03-22,2024-03-25,1,4,2,8.33
6035175,313802,244943,40.89,2025-04-09,2025-04-12,1,1,4,1.64
9288981,381632,284140,26.72,2024-02-18,2024-02-23,1,2,5,2.27
9593672,381632,246802,27.95,2024-01-28,2024-02-03,1,3,3,3.01
8597908,363028,274372,79.96,2024-06-27,2024-06-29,1,3,2,2.69
4733815,938521,268762,31.82,2024-03-10,2024-03-14,1,3,7,8.29
5727341,924197,289423,84.02,2024-09-28,2024-10-01,1,5,1,6.62
6655608,140937,246572,53.88,2024-01-29,2024-01-31,1,2,4,7.17
1342382,176588,288493,30.18,2024-10-02,2024-10-06,1,5,4,8.39
9316636,547239,214571,34.53,2024-01-22,2024-01-25,1,5,1,5.93
3593360,176588,211763,34.79,2024-05-20,2024-05-23,2,3,1,1.76
4625396,360610,210213,61.11,2024-02-01,2024-02-07,2,2,4,2.53
2443104,492904,270876,22.15,2024-01-28,2024-02-03,3,3,7,9.02
6893743,674253,272009,42.04,2024-07-31,2024-08-06,1,5,2,5.12
1722492,313802,207486,23.07,2024-01-13,2024-01-17,1,3,5,4.8
6125080,492904,208347,22.94,2024-05-04,2024-05-09,2,4,2,6.49
3610260,381632,262873,17.1,2024-06-10,2024-06-17,1,2,4,3.17
7778499,360610,213720,42.8,2024-02-03,2024-02-05,1,2,6,2.92
1812572,562958,242312,30.24,2024-01-17,2024-01-20,1,2,7,9.38
9434072,307937,239374,40.85,2024-02-08,2024-02-12,1,5,2,0.42
9314300,562958,232645,23.87,2024-06-30,2024-07-03,1,3,4,1.76
1904781,360610,287056,54.2,2024-11-29,2024-12-06,1,4,1,7.03
2212835,313802,247115,23.7,2024-02-08,2024-02-15,1,2,7,1.92
9332095,938521,227165,58.94,2024-06-14,2024-06-18,1,3,2,4.2
9666672,328815,273073,28.44,2024-04-19,2024-04-22,1,5,6,3.2
1174437,562958,261196,30.89,2024-08-28,2024-08-29,2,1,5,4.48
9992000,381632,239059,20.54,2024-02-06,2024-02-11,1,4,5,1.46
1051104,547239,263873,32.06,2024-05-13,2024-05-15,1,3,7,9.06
7090131,938521,210634,36.47,2024-04-02,2024-04-07,1,2,7,9.14
6011425,328815,268522,22.97,2024-05-13,2024-05-18,3,3,4,4.3
4399027,140937,237266,47.71,2024-03-28,2024-03-30,1,1,3,2.64
7050754,562958,243309,21.26,2024-01-27,2024-02-02,2,4,3,5.07
1908127,924197,281481,40.37,2024-08-06,2024-08-13,2,1,4,6.38
7921223,492904,275039,16.42,2024-07-03,2024-07-08,1,3,1,5.47
9311283,674253,216309,41.38,2024-01-30,2024-01-31,1,5,7,5.99
7948957,363028,284446,40.3,2024-07-17,2024-07-23,1,5,3,2.06
2239302,674253,273149,42.56,2025-08-18,2025-08-22,1,4,2,8.56
6686443,363028,202152,67.44,2024-06-11,2024-06-17,1,3,5,7.17
1789313,176588,201856,33.73,2024-01-03,2024-01-05,1,2,1,4.99
5217945,140937,218309,53.02,2024-02-14,2024-02-18,1,5,6,9.81
3773094,547239,217051,26.83,2024-04-25,2024-05-02,1,4,1,4.82
4171588,363028,247173,76.76,2024-02-16,2024-02-19,1,5,1,0.96
1786089,492904,210441,14.95,2024-02-01,2024-02-08,1,1,6,9.65
1718988,381632,237406,29.19,2024-01-16,2024-01-22,2,5,4,2.8
8940551,140937,207259,51.06,2024-07-31,2024-08-01,1,2,2,2.23
4633197,674253,268762,46.92,2024-03-21,2024-03-28,1,4,1,7.34
9902467,313802,270548,22.89,2024-02-26,2024-03-04,1,5,6,7.28
4810215,547239,244665,22.05,2025-05-03,2025-05-10,1,2,1,3.77
4816683,176588,252962,24.69,2024-03-15,2024-03-22,2,5,6,7.72
7141095,547239,288659,30.7,2024-01-08,2024-01-12,1,2,2,4.93
1474870,381632,211336,33.71,2024-03-31,2024-04-06,3,3,5,3.12
8453649,307937,248195,70.81,2024-03-17,2024-03-21,1,5,3,4.8
1243958,140937,216897,63.16,2024-03-01,2024-03-03,1,1,5,2.68
1422347,924197,222139,67.72,2024-03-18,2024-03-24,2,4,6,8.57
9983292,140937,214275,74.07,2024-05-11,2024-05-14,3,2,2,1.49
3812818,562958,290526,14.53,2024-02-26,2024-02-28,1,2,1,8.25
5016813,562958,204361,18.18,2024-04-08,2024-04-11,1,1,7,0.99
6167851,674253,233019,40.84,2024-02-22,2024-02-28,3,5,1,3.16
7984713,512461,299729,17.09,2024-02-01,2024-02-03,2,5,1,9.83
7814805,547239,292930,34.6,2025-05-12,2025-05-18,1,1,6,7.56
8557842,938521,253136,40.55,2024-04-20,2024-04-24,1,5,6,3.2
1799688,924197,241436,47.85,2024-06-26,2024-07-03,1,1,7,9.51
6804117,360610,270541,45.03,2024-01-11,2024-01-15,1,3,3,0.08
9408382,492904,274566,30.81,2024-03-29,2024-03-30,1,3,5,0.52
9072068,313802,280659,25.14,2024-03-01,2024-03-05,1,1,6,8.22
2928429,140937,270425,63.91,2024-08-02,2024-08-07,1,1,7,8.35
4545864,381632,211763,25.66,2024-04-12,2024-04-16,1,1,7,3.34
8447572,924197,274694,54.58,2024-04-02,2024-04-07,1,2,3,1.04
6829721,328815,243815,27.02,2024-03-29,2024-04-02,1,3,1,5.05
2197481,363028,271257,73.65,2024-03-12,2024-03-17,2,3,4,1.43
3887806,176588,228634,30.38,2024-10-22,2024-10-27,2,2,1,3.05
1757838,363028,299606,71.85,2024-08-24,2024-08-31,1,3,6,2.42
8462966,313802,264295,31.02,2024-06-20,2024-06-26,1,4,2,0.46
1921319,562958,233019,30.99,2024-06-29,2024-07-03,1,2,4,8.56
6419626,674253,217041,41.88,2024-02-06,2024-02-11,1,2,5,8.5
2909445,363028,215444,47.51,2024-02-09,2024-02-10,2,3,2,2.11
1224921,360610,281481,40.52,2025-06-14,2025-06-21,1,4,3,1.26
7289976,674253,212998,49.59,2024-03-03,2024-03-06,1,2,3,8.64
5005814,363028,246144,47.31,2024-02-26,2024-03-03,1,3,6,2.35
7604177,547239,287065,32.95,2024-03-17,2024-03-24,1,4,2,5.24
4163064,512461,288344,25.51,2024-08-01,2024-08-06,1,5,1,2.18
7571586,547239,246335,19.51,2024-03-13,2024-03-18,2,2,6,7.57
3889144,547239,286223,24.22,2024-02-07,2024-02-13,1,5,7,2.11
3229422,328815,249899,33.34,2024-01-04,2024-01-05,1,4,6,6.78
1333063,307937,202152,58.62,2024-03-01,2024-03-02,1,3,3,8.12
3680664,381632,271257,29.7,2024-04-26,2024-05-03,3,5,5,0.42
8110959,938521,233106,35.44,2024-02-06,2024-02-08,3,3,5,0.18
1660449,674253,201637,46.07,2024-01-31,2024-02-06,2,1,6,1.31
5051421,328815,233106,31.59,2024-02-15,2024-02-21,2,1,1,5.94
5729517,674253,239361,33.55,2025-03-01,2025-03-04,1,2,5,6.25
1385535,924197,267364,51.08,2024-01-07,2024-01-09,3,1,2,4.5
2650146,938521,210634,55.52,2024-12-21,2024-12-27,1,2,4,6.21
8129002,307937,236551,39.12,2024-03-05,2024-03-10,1,2,4,5.0
2906222,547239,298879,15.9,2024-01-20,2024-01-21,1,2,1,4.4
2242575,924197,269467,67.35,2024-03-15,2024-03-20,1,1,3,2.16
8376251,512461,236448,13.12,2024-08-07,2024-08-13,2,1,6,6.69
9775162,313802,222772,24.57,2024-04-28,2024-05-04,3,2,2,0.81
6453550,363028,246324,53.17,2024-02-23,2024-02-29,1,4,2,3.2
6107470,363028,299204,49.66,2024-04-06,2024-04-10,1,2,3,9.3
9388364,924197,200490,70.94,2024-04-03,2024-04-10,1,5,4,3.43
8199934,938521,293583,53.63,2024-04-18,2024-04-21,1,5,1,5.44
2061139,176588,226691,40.4,2024-07-23,2024-07-30,1,5,7,7.48
6458401,547239,250717,26.7,2024-05-25,2024-05-29,2,5,1,9.24
7222265,176588,294063,41.72,2024-03-17,2024-03-18,1,4,2,7.93
2967615,381632,257652,27.41,2024-01-06,2024-01-07,1,4,7,5.49
4984109,360610,237711,72.53,2024-03-28,2024-03-29,1,3,6,3.39
6008528,492904,246816,23.48,2025-04-14,2025-04-17,1,3,2,9.1
9915758,328815,238781,18.78,2024-01-23,2024-01-25,1,1,3,7.03
7775940,328815,271387,24.23,2024-02-14,2024-02-19,1,2,4,1.36
4092885,360610,227293,85.05,2024-06-06,2024-06-12,1,3,3,6.03
8553665,307937,208566,35.59,2024-03-14,2024-03-19,2,3,7,7.02
9578479,938521,205581,40.31,2024-04-19,2024-04-24,3,2,4,5.66
1864466,674253,291186,34.48,2024-02-06,2024-02-11,3,3,4,9.22
9765397,924197,246487,75.15,2024-02-14,2024-02-20,1,2,4,4.84
3727976,176588,236551,22.13,2024-02-01,2024-02-06,2,2,7,1.66
8871454,381632,259565,22.55,2024-04-16,2024-04-18,1,3,6,8.9
5565308,924197,209508,80.02,2024-03-01,2024-03-05,2,5,7,0.89
4406580,674253,247648,32.35,2024-12-16,2024-12-19,1,3,5,7.76
8235642,328815,277531,20.97,2024-03-15,2024-03-19,3,1,6,1.36
1766378,562958,239059,29.88,2024-06-19,2024-06-23,1,2,7,8.32
9370851,562958,251282,24.66,2025-02-14,2025-02-21,2,4,3,1.74
2784559,562958,210390,21.14,2024-01-04,2024-01-10,1,5,2,4.07
3652875,360610,228017,82.26,2024-05-26,2024-05-31,1,2,3,6.12
3785163,313802,223830,43.16,2025-02-04,2025-02-10,2,4,1,2.49
3404755,363028,230760,46.14,2024-01-10,2024-01-15,3,2,1,4.51
9904974,492904,229019,27.13,2024-01-14,2024-01-16,1,5,6,2.46
4140879,512461,246106,21.75,2024-01-11,2024-01-14,2,1,5,3.74
6864462,924197,227165,75.66,2024-03-23,2024-03-24,1,3,6,9.12
5439431,176588,235063,22.03,2024-01-03,2024-01-07,1,2,4,2.23
7207686,512461,234202,15.2,2024-09-20,2024-09-21,1,5,3,6.72
7410132,547239,243537,33.07,2024-01-29,2024-02-01,1,3,3,7.2
2179867,140937,221272,39.88,2024-02-04,2024-02-08,1,2,7,5.9
9290645,360610,238542,56.97,2024-07-08,2024-07-09,1,3,5,4.79
6641913,176588,200264,20.47,2024-01-18,2024-01-19,1,4,1,1.07
8708185,512461,286157,25.25,2024-04-10,2024-04-17,1,3,3,8.23
9723354,938521,210288,61.91,2024-02-22,2024-02-28,1,4,5,4.55
3158634,363028,252678,58.81,2024-10-22,2024-10-24,3,1,6,5.96
6764747,492904,278505,22.17,2024-05-04,2024-05-07,1,1,1,4.57
6884213,140937,239462,48.72,2025-01-10,2025-01-13,3,3,5,3.49
6172441,313802,221442,35.46,2024-06-09,2024-06-12,1,1,3,7.67
9247856,140937,275194,79.16,2024-05-24,2024-05-28,1,3,5,2.8
3246950,328815,209311,24.01,2024-01-26,2024-02-02,1,1,3,9.56
8688524,381632,258340,31.62,2024-01-24,2024-01-26,1,5,5,0.81
2019030,562958,243630,14.65,2024-12-15,2024-12-20,2,4,3,8.73
4878476,140937,224670,73.61,2024-07-08,2024-07-12,1,2,6,9.48
2822607,924197,211458,79.24,2024-02-04,2024-02-07,1,4,6,4.88
9228147,328815,251784,20.88,2024-04-24,2024-04-28,1,4,4,8.85
1223628,562958,246501,14.81,2024-06-27,2024-06-28,3,3,5,9.72
2896625,307937,214985,68.84,2024-06-26,2024-06-30,1,4,5,9.61
6435080,140937,227796,71.69,2024-01-27,2024-02-02,1,2,5,5.47
3465695,328815,209311,33.61,2024-11-19,2024-11-25,1,4,1,1.86
6229177,547239,234534,31.52,2024-02-29,2024-03-04,1,1,3,5.05
3282229,381632,251630,20.21,2024-02-11,2024-02-14,1,1,4,0.95
